,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
38,172103,https://www.airbnb.com/rooms/172103,20220922013638,2022-09-22,city scrape,casa familia,"<b>The space</b><br />casa ,protegida cerca del centro comida chilena y grato ambiente netamente familiar ,, buenalocomociòn a diversos puntos de Santiago, a 5minutos del metro ,baño agua caliente un excelente ambiente ,desayuno americano ,todo en un ambiente muy familiar ,sector seguro , cerca del BarrioBellavista ,opciòn de traslado a lugares  con chofer",,https://a0.muscache.com/pictures/1210873/0710b212_original.jpg,821265,https://www.airbnb.com/users/show/821265,Ivonne,2011-07-14,"Santiago, Chile","Yo soy mas casera, me gusta cocinar, especialmente comidas tipicas chilenas, me gusta la decoración. ",a few days or more,0%,,f,https://a0.muscache.com/im/users/821265/profile_pic/1354069803/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/821265/profile_pic/1354069803/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,Independencia,,-33.42261,-70.65958,Private room in home,Private room,1,,,1.0,1.0,"[""Heating"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Breakfast"", ""Washer"", ""TV""]","$25,263.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
39,175077,https://www.airbnb.com/rooms/175077,20220922013638,2022-09-22,city scrape,Depto cerca Plaza Armas,"<b>The space</b><br />Cómodo departamento de dos ambientes con cocina, agua caliente, equipado, buena vista, a tres cuadras de la Plaza de Armas, barrio histórico. Por días o semanas. Hasta dos personas. No se admiten mascotas o niños. <br />El departamento se encuentra ubicado a pasos de todas las atracciones turísticas de Santiago que se ubican en el corazón del centro de Santiago, como por ejemplo Plaza de Armas, Paseo Ahumada, Palacio de La Moneda, Biblioteca Nacional, Plaza Italia, Mercado Municipal, Centros Comerciales, Variadas Tiendas Comerciales, Cerro Santa Lucía, Ferias Artesanales, Restaurantes Tradicionales, entre otros puntos turísticos. <br /> <br /> <br />Cómodo departamento de dos ambientes con cocina, agua caliente, equipado, buena vista, a tres cuadras de la Plaza de Armas, barrio histórico. Por días o semanas. Hasta dos personas. No se admiten mascotas o niños. <br />El departamento se encuentra ubicado a pasos de todas las atracciones turísticas de Santiago que se ",,https://a0.muscache.com/pictures/3604971/ffed68e5_original.jpg,836768,https://www.airbnb.com/users/show/836768,Martita,2011-07-18,"Santiago, Chile","Excelente anfitriona, ayudaré en todo lo que necesites en tu estadia. Excellent hostess, I will help in everything you need for your stay.",,,0%,f,https://a0.muscache.com/im/users/836768/profile_pic/1311041615/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/836768/profile_pic/1311041615/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,Santiago,,-33.43556,-70.65358,Entire rental unit,Entire home/apt,2,,,1.0,1.0,"[""Heating"", ""Pool"", ""Gym"", ""Washer"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Elevator""]","$56,140.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,1,0,0,
40,176932,https://www.airbnb.com/rooms/176932,20220922013638,2022-09-22,city scrape,Room Near Bellavista,"<b>The space</b><br />Tourist District near San Cristobal and Cerro Bellavista, here you can find many restaurants for all tastes, cinemas, craft markets, bars, many clubs, plus the Museum of Fine Arts, Forest Park where you can perform various outdoor activities, You can also find shopping malls, with shops mcuh, bus terminals and three blocks from the White Hill Station line 2, nice neighborhood, very safe, condominium building, brand new Privacy and tranquility overlooking the Cerro San Cristobal. Tourist District near San Cristobal and Cerro Bellavista, here you Can find restaurants for all tastes Many, cinemas, craft markets, bars, Many clubs, plus the Museum of Fine Arts, Forest Park Where You Can Perform Various Outdoor Activities, You Can Also find shopping malls, With mcuh shops, bus terminals and three blocks from the White Hill Station line 2, nice neighborhood, very safe, condominium building, brand new Privacy and tranquility overlooking the Cerro San Cristobal <br /> <br ",,https://a0.muscache.com/pictures/3522168/4de40089_original.jpg,846125,https://www.airbnb.com/users/show/846125,Patricio,2011-07-20,"Santiago, Chile","Yo vivo cerca del barrio bellavista, me gusta comer, me salir a caminar, subir el cerro, ir al cine, viajar fuera de santiago cuando posible.",a few days or more,0%,,f,https://a0.muscache.com/im/users/846125/profile_pic/1329329916/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/846125/profile_pic/1329329916/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,Recoleta,,-33.42458,-70.63899,Private room in rental unit,Private room,2,,,1.0,1.0,"[""Heating"", ""Pool"", ""Wifi"", ""Gym"", ""TV with standard cable"", ""Long term stays allowed"", ""Cable TV"", ""Free parking on premises"", ""Kitchen"", ""Elevator"", ""Dryer"", ""Washer""]","$37,426.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
41,176943,https://www.airbnb.com/rooms/176943,20220922013638,2022-09-22,city scrape,comfortable room in the center of,"<b>The space</b><br />Comodo meters apartment with the door in the center of stgo, bathroom and kitchen to downtown. Linda Hill overlooking Providence and San Cristobal, where you can find also the Metropolitan Zoo, we are within walking distance of Av Pedro de Valdivia. where we have many choices of banks, supermarkets, craft fairs, parks such as Parque Bustamante for outdoor walks, we also have several restaurants to suit all tastes, bars, nightclubs, cinemas and a variety of entertainment options. You can also find many shops and several exhibitions of various artists. I hope to help them in whatever they need and I'm not wait to get to downtown. Linda Hill and San Cristobal overlooking Providence, Where You Can Also find the Metropolitan Zoo, we are walking distance of Within Av Pedro de Valdivia. Where We Have Many Choices of banks, supermarkets, craft fairs, Such as parks for outdoor walks Parque Bustamante, We also have restaurants to suit all Several tastes, bars, nightclubs, c",,https://a0.muscache.com/pictures/1126359/d874981c_original.jpg,846097,https://www.airbnb.com/users/show/846097,Monica Gabriela,2011-07-20,"Santiago, Chile","Encantada de conocer nuevas culturas , los esperó con buena cocina nacional e internacional",,,,f,https://a0.muscache.com/im/users/846097/profile_pic/1326840344/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/846097/profile_pic/1326840344/original.jpg?aki_policy=profile_x_medium,,1.0,2.0,"['email', 'phone']",t,f,,Providencia,,-33.42464,-70.61539,Private room in rental unit,Private room,2,,,1.0,1.0,"[""Heating"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Breakfast"", ""Elevator"", ""TV""]","$37,426.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,t,1,0,1,0,
42,177729,https://www.airbnb.com/rooms/177729,20220922013638,2022-09-22,city scrape,Bedroom  whit access to a bathroom,"<b>The space</b><br />I have a flat on the ground floor with a nice private patio and terrace. The bedroom has access to a private bathroom. Large kitchen, washer and dryer, living - dining room with a TV and wi-fi. I'm located in an excellent neighborhood, quiet and safe, a few blocks from Plaza Ñuñoa, the bohemian center of the municipality. I am also 2 blocks of Irarrazaval, the main avenue of the commune, with supermarket, pharmacy, grocery stores, clothing and good public transport. <br /> <br />Tengo un depto en 1º piso, con un lindo patio privado y terraza. El dormitorio tiene acceso a  baño independiente. Amplia cocina, lavadora y secadora, living - comedor con TV 29"" y wi-fi. Estoy ubicada en un excelente barrio, tranquilo y seguro, a pocas cuadras de Plaza Ñuñoa; centro de la bohemia de la comuna. Además estoy a 2 cuadras de Irarrazaval, la principal avenida de la comuna, que cuenta con supermercado, farmacia, tiendas de comida, vestuario y muy buena locomoción.",,https://a0.muscache.com/pictures/1133514/0cfed561_original.jpg,851453,https://www.airbnb.com/users/show/851453,Sandra,2011-07-21,"Santiago, Chile","""Sólo tenemos derecho a mirar a otros hacia abajo cuando es para ayudarlo a levantarse..."". Me gusta viajar, salir con mis amigos y disfrutar de la naturaleza.",,,,f,https://a0.muscache.com/im/users/851453/profile_pic/1363560010/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/851453/profile_pic/1363560010/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,Ñuñoa,,-33.44788,-70.60036,Private room in rental unit,Private room,1,,,1.0,1.0,"[""Heating"", ""Wifi"", ""TV with standard cable"", ""Long term stays allowed"", ""Cable TV"", ""Kitchen"", ""Dryer"", ""Washer""]","$32,748.00",3,30,3,3,30,30,3.0,30.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
43,181005,https://www.airbnb.com/rooms/181005,20220922013638,2022-09-22,city scrape,Rooms (2) Private in Barrio Bellavista,"Two (2) rooms and private bathroom in Neighborhood Bellavista. Santiago of Chile.<br /><br /><b>The space</b><br />This is a beautiful apartment that rents (2) rooms and (1) bathroom privately. The apartment has three (3) bedrooms and two (2) bathrooms, each one independent.<br /><br />The apartment has all the amenities you may need for a comfortable stay in the city of Santiago:<br />- cable TV<br />- wifi internet connection<br />- access to kitchen and freezer<br />- good atmosphere<br />- access to the terrace<br />- barbecue area<br /><br />The apartment is located on the 17th floor, facing north - east, with separate kitchen and loggia, dining room and living room. It has a beautiful view of Cerro San Cristóbal.<br /><br />The apartment belongs to a 21-storey building that has a barbecue area on the terrace on the top floor, a laundry service and a special place for celebrations.<br /><br />The building is located in a residential area close to the metro station, restaurant area",,https://a0.muscache.com/pictures/11277497/3728de87_original.jpg,867345,https://www.airbnb.com/users/show/867345,Edwin,2011-07-25,"Santiago, Chile","Hola... espero tengas un poco de tiempo para una descripción sencilla...
Me presento soy Edwin, me gusta vivir el día a día... soy ingeniero que dedica su tiempo a su trabajo, al gimnasio y a las clases de salsa y bachata (esto ultimo me encanta)... de vez en cuando salgo con mis amigos a unos buenos bares que quedan muy cerca, soy muy amigable y me gusta compartir con muchas personas.
Actualmente vivo solo... disfruto de mi soltería y aprovecho de salir y viajar cuando tengo la oportunidad, disfruto mucho viendo peliculas sobre todo en el cine, me gusta la cocina donde puedo preparar muchas cosas sabrosas.
Si decides venir, no dudaras en volver ya que disfrutaremos de muchos lugares o te recomendare lugares que no olvidaras.
Espero que estas palabras te ayuden a conocerme mejor.
Edwin.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/867345/profile_pic/1332514998/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/867345/profile_pic/1332514998/original.jpg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone']",t,f,,Recoleta,,-33.42217,-70.64131,Private room in condo,Private room,3,,1 private bath,2.0,2.0,"[""Building staff"", ""Bed linens"", ""Wifi"", ""Refrigerator"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Backyard"", ""Cooking basics"", ""Heating"", ""Stove"", ""Dryer"", ""Microwave"", ""Security cameras on property"", ""Shared patio or balcony"", ""Iron"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Coffee maker"", ""Free parking on premises"", ""Kitchen"", ""Elevator"", ""Fire extinguisher"", ""Hot water"", ""Gym"", ""Cable TV"", ""BBQ grill"", ""Shampoo"", ""Dishes and silverware"", ""Washer""]","$42,105.00",2,90,2,2,90,90,2.0,90.0,,t,28,58,88,363,2022-09-22,4,0,0,2015-02-01,2019-01-21,5.0,5.0,4.33,5.0,5.0,4.33,4.67,,t,1,0,1,0,0.04
44,191723,https://www.airbnb.com/rooms/191723,20220922013638,2022-09-22,city scrape,"Artsy,joyful flat in nice area","<b>The space</b><br />I am an independant artist and teacher who loves to host people from all around the world.I love cats and dogs and they are welcome too.!! <br />My place is one block away the metro,and it is located in a traditional and nice residential neighborhood in Santiago,close to parks and cafés: Providencia. The building is off a big and nice park where you can jog,walk,byke around or simply relax reading the morning news. <br />I speak Spanish, Italian and English and understand French. <br /> <br />Providencia is a trendy, safe neighborhood, ideally located between the center (la Moneda) and Las Condes (el Golf and Tobalaba). My flat is one block from metro Bilbao and walking distance from tons of bars and great places to eat. It's a short cab ride from Bellavista, known for its great restaurants and lively nightlife. <br /> <br />Rates are $70 for the first 1-2 person and an additional $25 for extra guests <br /> <br />**includes  <br />------------------------------- ",,https://a0.muscache.com/pictures/1884318/538bfe74_original.jpg,927749,https://www.airbnb.com/users/show/927749,Pilar,2011-08-05,"Santiago, Chile","I am a lover of travels and moving places.Art and nature nurtures me as well as meeting new people from faraway places. Appreciate good sense of humour, frankness and cleanliness¡¡¡ hahaha",,,,f,https://a0.muscache.com/im/pictures/user/57910aab-74ed-403c-8562-a98e9b3d3378.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/57910aab-74ed-403c-8562-a98e9b3d3378.jpg?aki_policy=profile_x_medium,,1.0,2.0,"['email', 'phone']",t,t,,Providencia,,-33.43068,-70.58566,Private room in rental unit,Private room,1,,1 bath,1.0,1.0,"[""Fire extinguisher"", ""Heating"", ""Wifi"", ""TV with standard cable"", ""Essentials"", ""Cable TV"", ""Shampoo"", ""Elevator"", ""Kitchen"", ""Dryer"", ""Breakfast"", ""Washer""]","$62,156.00",1,7,1,1,7,7,1.0,7.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
45,191754,https://www.airbnb.com/rooms/191754,20220922013638,2022-09-22,city scrape,Apartment Historical Downtown Stgo.,"Located in the best location of the city center, you can visit all the main tourist attractions just walking. The apartment has great views, natural lighting and warm in winter due to the sunlight.<br /><br /><b>The space</b><br />The apartment has a fully equipped kitchen, microwave, refrigerator, oven, etc. It has one double bedroom with cable TV. The entire floor of the apartment is covered in ceramic.<br /><br /><b>Guest access</b><br />The wifi internet and all basic utilities (electricity, gas, hot water) are included in the price. Set of towels and linens are provided.<br />The building has laundry, security guards and 24 hour concierge.<br /><br /><b>Other things to note</b><br />On arrival more information on these and other attractions, as well as suggestions of restaurants located less than 10 minutes away from the apartment is delivered.","The building is located on a pedestrian mall, and located just 100 meters from Santa Ana subway station and a supermarket.",https://a0.muscache.com/pictures/6518577/a5cfb48e_original.jpg,927912,https://www.airbnb.com/users/show/927912,Miguel,2011-08-05,"Santiago, Chile","I love traveling, meeting people, customs and cultures.
I am very proud of my country and city, so I try to bring our guests are our best image.
My motto for life ""Treat people the same way as you would have them do unto you""
---------------------------------------------------------------------------------------------
Adoro viajar, conhecer pessoas, costumes e culturas.
Estou muito orgulhoso do meu país e da cidade, assim que eu tento trazer os nossos clientes são a nossa melhor imagem.
Meu lema de vida ""tratar as pessoas da mesma forma como você gostaria que fizessem a você""
---------------------------------------------------------------------------------------------------------------
J'aime voyager, rencontrer des gens, des coutumes et des cultures.
Je suis très fier de mon pays et de la ville, alors j'essaie d'apporter à nos clients sont notre meilleure image.
Ma devise pour la vie ""Traitez les gens de la même manière que vous les avez vous fasse»
---------------------------------------------------------------------------------------------------------------
Me gusta mucho viajar, conocer gente, sus costumbres y diferentes culturas. 
Estoy muy orgulloso de mi país y ciudad, por lo que intento que quienes nos visitan se lleven nuestra mejor imagen.
Mi lema para la vida ""Tratar a las personas de la misma forma como quieres que te traten a tí""

",,,67%,f,https://a0.muscache.com/im/users/927912/profile_pic/1341186421/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/927912/profile_pic/1341186421/original.jpg?aki_policy=profile_x_medium,,3.0,3.0,['phone'],t,t,"Santiago, Santiago Metropolitan Region, Chile",Santiago,,-33.44035,-70.65797,Entire rental unit,Entire home/apt,2,,1 bath,1.0,1.0,"[""Clothing storage: closet"", ""Building staff"", ""Bed linens"", ""Wifi"", ""Refrigerator"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Smoke alarm"", ""Cooking basics"", ""Cleaning products"", ""Portable heater"", ""Paid washer \u2013 In building"", ""Room-darkening shades"", ""Stove"", ""Dryer"", ""Drying rack for clothing"", ""Microwave"", ""Bathtub"", ""Security cameras on property"", ""Iron"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Coffee maker"", ""Kitchen"", ""Elevator"", ""Hot water"", ""Dedicated workspace"", ""Cable TV"", ""BBQ grill"", ""Laundromat nearby"", ""Shampoo"", ""Private gym in building"", ""Shared pool - available seasonally"", ""Paid parking on premises"", ""Wine glasses"", ""Dishes and silverware"", ""Paid parking off premises""]","$46,783.00",7,1125,7,7,1125,1125,7.0,1125.0,,t,0,0,0,264,2022-09-22,121,2,0,2011-10-23,2022-03-31,4.78,4.83,4.49,4.89,4.88,4.81,4.75,,f,2,2,0,0,0.91
46,193626,https://www.airbnb.com/rooms/193626,20220922013638,2022-09-22,city scrape,"Spacious home, family atmosphere.","<b>The space</b><br />large country house, fruit trees, parking, quiet residential area, overlooking the mountain range, study lounge, wifi internet access, telephone, kitchen. Steps from metro, 15 minutes centro.Ideal rest and / or estudio. Possibilities for typical Chilean food",,https://a0.muscache.com/pictures/1743134/564b1628_original.jpg,939376,https://www.airbnb.com/users/show/939376,Oscar,2011-08-08,"Santiago, Chile","Hombre tranquilo, maduro, aficionado a la lectura, agradable, me gusta ver peliculas, me gusta la comida casera",,,,f,https://a0.muscache.com/im/users/939376/profile_pic/1313855186/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/939376/profile_pic/1313855186/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,San Miguel,,-33.50096,-70.6497,Private room in home,Private room,2,,,1.0,1.0,"[""Wifi"", ""TV with standard cable"", ""Long term stays allowed"", ""Cable TV"", ""Free parking on premises"", ""Kitchen"", ""Dryer"", ""Washer""]","$41,703.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
47,199514,https://www.airbnb.com/rooms/199514,20220922013638,2022-09-22,city scrape,Santiago Down Tow Big appartment,"<b>The space</b><br />De profesión Ingeniero Civil, trabajo en una Filial de CODELCO Chile en Innovación Tecnológica de Minería y Metalurgia. Tengo 36 años, soy soltero. Disfruto mucho del Cine, pescar, buena cocina, actividades al aire libre.  Tengo un  Perro (Mara) de raza Maltes Bichon, muy chica, amistosa, no ladra ni muerde. Días Sábado y Domingo duermo hasta tarde (12:00) no me vas a sentir. Soy silencioso, aunque soy fumador solo lo hago en el balcón. Hablo Español, Ingles. Hablo un poco de Ruso y Alemán. <br /> <br />Edificio Céntrico (Santiago Centro), Nuevo (8 Años), departamento con terminaciones de lujo. A pasos del terminal de Buses Los Héroes (6 cuadras), Supermercado (3 cuadras), Metro (1 cuadra), Casa de Moneda (4 cuadras), Plaza de Armas (4 cuadras), Barrio Bellavista (8 cuadras), Bancos (3 cuadras), ChileExpress (1 cuadra), Museos (3 cuadras), cines (Hoyts, Cinemark 4 cuadras), gimnasios (3-4 cuadras), Bares, tiendas comerciales. A corta distancia (metro) de Universid",,https://a0.muscache.com/pictures/1810059/b852f939_original.jpg,974626,https://www.airbnb.com/users/show/974626,Ronald,2011-08-15,"Santiago, Chile","De profesión Ingeniero Civil, trabajo en una Filial de CODELCO Chile. Tengo 38 años, soy soltero. Disfruto mucho del Cine, pescar, buena cocina, actividades al aire libre.  Días Sábado y Domingo duermo hasta tarde (12:00). Aunque soy fumador solo lo hago en el Living. Hablo Español, Ingles. Hablo un poco de Ruso y Alemán.",,,,f,https://a0.muscache.com/im/users/974626/profile_pic/1382630898/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/974626/profile_pic/1382630898/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,Santiago,,-33.43743,-70.65687,Private room in rental unit,Private room,1,,1 bath,1.0,1.0,"[""Heating"", ""Long term stays allowed"", ""Elevator"", ""Kitchen"", ""Dryer"", ""Washer"", ""TV""]","$46,783.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
48,202286,https://www.airbnb.com/rooms/202286,20220922013638,2022-09-22,city scrape,Furnished Apartment Forestal Park 1,"One bedroom apartment, fully furnished with everything you need to make your stay very good, terrace on the 20th floor with great view of Santiago. The location is perfect, walking distance to the city's highlights and subway. Places of interest: Central Market, Barrio Bellas Artes, Bellavista and Lastraría, Estación Mapocho, Parque Forestal, Cerro Santa Lucia and San Cristobal, La Vega Central, etc. My accommodation is good for couples, adventurers and business travelers.<br /><br /><b>The space</b><br />WITHOUT GAS - FULL ELECTRIC<br /><br />Hey there fellow traveler!If you are looking for a full-equipped apartment, close to Santiago's downtowns highlights at a short walk, then this is your place!Now, if you`re looking for a party house, it is NOT your place then.The apartment is located at a RESIDENTIAL building. That implies we have to respect the building`s internal regulations which are clear after 11 pm no loud music or noise are allowed.If you see the apartment available for a ",Places of interest and distances from the apartment:<br /><br />Forestal Park: 85 m (278 ft.)<br />Patronato Street (clothing market):  90 m (295 ft.)<br />Central Market (market and seafood restaurants): 390 m (1279 ft.)<br />Bellas Artes Museum: 435 m (1427 ft.)<br />Mapocho Cultural Center: 450 m (1476 ft.)<br />Main Square: 570 m (1870 ft.)<br />Santa Lucia Hill: 690 m (2263 ft.)<br />Municipal Theatre: 910 m. (2985 ft.)<br />Bellavista Neighborhood (bohemian area): 1230 m (4035 ft.)<br />San Cristobal Hill: 1300 m (4254 ft.)<br />Government House: 1315 m (4314 ft)<br />Pablo Neruda House: 1350 m (4429 ft.),https://a0.muscache.com/pictures/76369245/89461472_original.jpg,131488797,https://www.airbnb.com/users/show/131488797,Daniela,2017-05-22,"Santiago, Chile","Hola amig@s y comunidad de Airbnb!

Soy Daniela, al igual que tú, me encanta viajar, conocer otras culturas y llenarme de aventuras y hacer nuevos amigos sobre todo recorrer el mundo viajando a través de esta maravillosa comunidad de Airbnb.
Por eso entiendo perfectamente lo que puedes estar pensando al momento de viajar, y me propongo apoyarte desde el mismo momento que decidas visitar nuestra hermosa ciudad.

Puedes relajarte y confiar que te daré los mejores datos de la ciudad, qué hacer y a dónde ir mientras estás en Santiago. Me puedes contactar en cualquier momento, estaré al tanto de tus inquietudes, consultas y comentarios!


¡Bienvenid@s a Santiago!

Daniela :)",within a day,100%,90%,f,https://a0.muscache.com/im/pictures/user/93c3f145-425b-443a-b1ba-7f444dc4e1f1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/93c3f145-425b-443a-b1ba-7f444dc4e1f1.jpg?aki_policy=profile_x_medium,,6.0,7.0,"['email', 'phone']",t,t,"Recoleta, Región Metropolitana, Chile",Recoleta,,-33.43183,-70.64657,Entire rental unit,Entire home/apt,3,,1 bath,1.0,1.0,"[""Private entrance"", ""Bed linens"", ""Wifi"", ""Refrigerator"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Smart lock"", ""Hair dryer"", ""Ethernet connection"", ""Cooking basics"", ""Smoke alarm"", ""Heating"", ""Single level home"", ""Stove"", ""Dryer"", ""Microwave"", ""Pool"", ""Iron"", ""Patio or balcony"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Coffee maker"", ""Kitchen"", ""Carbon monoxide alarm"", ""Elevator"", ""Fire extinguisher"", ""Hot water"", ""Cable TV"", ""Shampoo"", ""Paid parking on premises"", ""Dishes and silverware"", ""Paid parking off premises"", ""Washer""]","$35,143.00",4,400,2,4,1125,1125,4.0,1125.0,,t,3,3,3,3,2022-09-22,389,18,1,2011-09-06,2022-08-28,4.58,4.75,4.55,4.76,4.75,4.59,4.63,,f,6,6,0,0,2.89
49,225980,https://www.airbnb.com/rooms/225980,20220922013638,2022-09-22,city scrape,Furnished Luxury Studio Apartment,"BEAUTIFUL STUDIO APARTMENT, FURNISHED AND EQUIPPED<br />Rentals for days and months<br />The monthly value includes cable TV and wi-fi service, basic expenses.<br /><br />Contact us, I await your inquiries !!<br />For Leases of one month to 12 months or more.<br /><br /><b>The space</b><br />Apartment in Proviencia <br />Cozy apartment, full equipped, just a few steps from Pedro de Valdivia Metro Station <br /> <br />Apartments with a modern decoration, full equipped, to offer to the passenger a pleasant and comfortable stay <br />  <br />SERVICES <br /> Cozy apartment, studio type <br /> Equipped for one or two persons <br /> Heating <br /> Local land line, Internet Wi-Fi <br /> LCD TV set with cable signal and music center <br /> Digital safe box <br /> Private parking <br /> Hairdryer, iron and ironing board <br /> Kitchen full equipped <br />  <br />ADDITIONAL SERVICES <br /> Meeting room <br /> Pool room <br /> Sauna <br /> Gymnasium <br /> Laundry room <br /> Panoramic swimming p",,https://a0.muscache.com/pictures/eaf79437-4d21-4c3a-8d9a-f09b8c11fd16.jpg,1177685,https://www.airbnb.com/users/show/1177685,Karina,2011-09-18,Chile,"Somos una empresa con más de 10 años de experiencia en arriendos amoblados.
sin amoblar y ventas.
en el sector de providencia, las Condes y Centro de la capital.
Contamos con excelentes departamentos amoblados para turistas y ejecutivos.
Encuentra tu perfecto departamento y en el sector que deseas.
ideal para estadías prolongadas, una excelente experiencia en su paso por Chile.
",within a few hours,89%,80%,f,https://a0.muscache.com/im/pictures/user/6017be2c-ab06-4f90-bba6-5ecfb567c628.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6017be2c-ab06-4f90-bba6-5ecfb567c628.jpg?aki_policy=profile_x_medium,,3.0,21.0,"['email', 'phone']",t,t,,Providencia,,-33.42552,-70.61642,Private room in rental unit,Private room,2,,,1.0,1.0,"[""Building staff"", ""Oven"", ""Wifi"", ""Refrigerator"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Dishwasher"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Microwave"", ""Air conditioning"", ""Patio or balcony"", ""TV with standard cable"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Carbon monoxide alarm"", ""Elevator"", ""Fire extinguisher"", ""Shared pool"", ""Gym"", ""Cable TV"", ""Shampoo"", ""Dishes and silverware"", ""Washer""]","$38,857.00",1,365,1,1,365,365,1.0,365.0,,t,14,44,74,349,2022-09-22,21,6,1,2011-10-11,2022-08-29,4.24,4.44,4.56,4.5,4.06,4.67,4.06,,f,3,0,3,0,0.16
